date_id,full_date,year,month,day,quarter,season
20210321,2021-03-21,2021,3,21,1,Spring
20170611,2017-06-11,2017,6,11,2,Summer
20241219,2024-12-19,2024,12,19,4,Winter
20240130,2024-01-30,2024,1,30,1,Winter
20170515,2017-05-15,2017,5,15,2,Spring
20161107,2016-11-07,2016,11,7,4,Autumn
20161027,2016-10-27,2016,10,27,4,Autumn
20240314,2024-03-14,2024,3,14,1,Spring
20150712,2015-07-12,2015,7,12,3,Summer
20160202,2016-02-02,2016,2,2,1,Winter
20250216,2025-02-16,2025,2,16,1,Winter
20240516,2024-05-16,2024,5,16,2,Spring
20120706,2012-07-06,2012,7,6,3,Summer
20230000,2023-01-01,2023,0,0,0,Unknown
20150506,2015-05-06,2015,5,6,2,Spring
20150606,2015-06-06,2015,6,6,2,Summer
20240823,2024-08-23,2024,8,23,3,Summer
20211221,2021-12-21,2021,12,21,4,Winter
20240531,2024-05-31,2024,5,31,2,Spring
20220525,2022-05-25,2022,5,25,2,Spring
20210902,2021-09-02,2021,9,2,3,Autumn
20231222,2023-12-22,2023,12,22,4,Winter
20240927,2024-09-27,2024,9,27,3,Autumn
20220822,2022-08-22,2022,8,22,3,Summer
20221006,2022-10-06,2022,10,6,4,Autumn
20220921,2022-09-21,2022,9,21,3,Autumn
20230502,2023-05-02,2023,5,2,2,Spring
20210125,2021-01-25,2021,1,25,1,Winter
20201103,2020-11-03,2020,11,3,4,Autumn
20220427,2022-04-27,2022,4,27,2,Spring
20210315,2021-03-15,2021,3,15,1,Spring
20221224,2022-12-24,2022,12,24,4,Winter
20220802,2022-08-02,2022,8,2,3,Summer
20180727,2018-07-27,2018,7,27,3,Summer
20210324,2021-03-24,2021,3,24,1,Spring
20200108,2020-01-08,2020,1,8,1,Winter
20151002,2015-10-02,2015,10,2,4,Autumn
20130409,2013-04-09,2013,4,9,2,Spring
20150601,2015-06-01,2015,6,1,2,Summer
20180330,2018-03-30,2018,3,30,1,Spring
20050806,2005-08-06,2005,8,6,3,Summer
20050722,2005-07-22,2005,7,22,3,Summer
20070309,2007-03-09,2007,3,9,1,Spring
20050701,2005-07-01,2005,7,1,3,Summer
20110327,2011-03-27,2011,3,27,1,Spring
20141027,2014-10-27,2014,10,27,4,Autumn
20080302,2008-03-02,2008,3,2,1,Spring
20090500,2009-05-01,2009,5,0,2,Spring
20080313,2008-03-13,2008,3,13,1,Spring
20230327,2023-03-27,2023,3,27,1,Spring
20060806,2006-08-06,2006,8,6,3,Summer
20080200,2008-02-01,2008,2,0,1,Winter
20091118,2009-11-18,2009,11,18,4,Autumn
20160310,2016-03-10,2016,3,10,1,Spring
20160226,2016-02-26,2016,2,26,1,Winter
20221124,2022-11-24,2022,11,24,4,Autumn
20091010,2009-10-10,2009,10,10,4,Autumn
20130530,2013-05-30,2013,5,30,2,Spring
20120717,2012-07-17,2012,7,17,3,Summer
20120718,2012-07-18,2012,7,18,3,Summer
20090923,2009-09-23,2009,9,23,3,Autumn
20130531,2013-05-31,2013,5,31,2,Spring
20170418,2017-04-18,2017,4,18,2,Spring
20091204,2009-12-04,2009,12,4,4,Winter
20111125,2011-11-25,2011,11,25,4,Autumn
20091015,2009-10-15,2009,10,15,4,Autumn
20161102,2016-11-02,2016,11,2,4,Autumn
20130311,2013-03-11,2013,3,11,1,Spring
20211006,2021-10-06,2021,10,6,4,Autumn
20160628,2016-06-28,2016,6,28,2,Summer
20121217,2012-12-17,2012,12,17,4,Winter
20150828,2015-08-28,2015,8,28,3,Summer
20110620,2011-06-20,2011,6,20,2,Summer
20210923,2021-09-23,2021,9,23,3,Autumn
20120924,2012-09-24,2012,9,24,3,Autumn
20200109,2020-01-09,2020,1,9,1,Winter
20160317,2016-03-17,2016,3,17,1,Spring
20220518,2022-05-18,2022,5,18,2,Spring
20221014,2022-10-14,2022,10,14,4,Autumn
20160113,2016-01-13,2016,1,13,1,Winter
20111111,2011-11-11,2011,11,11,4,Autumn
20211115,2021-11-15,2021,11,15,4,Autumn
20171227,2017-12-27,2017,12,27,4,Winter
20250508,2025-05-08,2025,5,8,2,Spring
20100531,2010-05-31,2010,5,31,2,Spring
20200415,2020-04-15,2020,4,15,2,Spring
20250219,2025-02-19,2025,2,19,1,Winter
20151201,2015-12-01,2015,12,1,4,Winter
20160121,2016-01-21,2016,1,21,1,Winter
20020117,2002-01-17,2002,1,17,1,Winter
20161026,2016-10-26,2016,10,26,4,Autumn
20101010,2010-10-10,2010,10,10,4,Autumn
20130627,2013-06-27,2013,6,27,2,Summer
20130628,2013-06-28,2013,6,28,2,Summer
20150311,2015-03-11,2015,3,11,1,Spring
20111227,2011-12-27,2011,12,27,4,Winter
20181231,2018-12-31,2018,12,31,4,Winter
20161231,2016-12-31,2016,12,31,4,Winter
20100923,2010-09-23,2010,9,23,3,Autumn
20081127,2008-11-27,2008,11,27,4,Autumn
20130106,2013-01-06,2013,1,6,1,Winter
20220608,2022-06-08,2022,6,8,2,Summer
20150417,2015-04-17,2015,4,17,2,Spring
20091200,2009-12-01,2009,12,0,4,Winter
20151231,2015-12-31,2015,12,31,4,Winter
20110715,2011-07-15,2011,7,15,3,Summer
20150122,2015-01-22,2015,1,22,1,Winter
20070506,2007-05-06,2007,5,6,2,Spring
20151030,2015-10-30,2015,10,30,4,Autumn
20250409,2025-04-09,2025,4,9,2,Spring
20120321,2012-03-21,2012,3,21,1,Spring
20241016,2024-10-16,2024,10,16,4,Autumn
20200401,2020-04-01,2020,4,1,2,Spring
20071014,2007-10-14,2007,10,14,4,Autumn
20130529,2013-05-29,2013,5,29,2,Spring
20161111,2016-11-11,2016,11,11,4,Autumn
20161012,2016-10-12,2016,10,12,4,Autumn
20140227,2014-02-27,2014,2,27,1,Winter
20160530,2016-05-30,2016,5,30,2,Spring
20151105,2015-11-05,2015,11,5,4,Autumn
20160713,2016-07-13,2016,7,13,3,Summer
20200204,2020-02-04,2020,2,4,1,Winter
20151207,2015-12-07,2015,12,7,4,Winter
20160421,2016-04-21,2016,4,21,2,Spring
20150525,2015-05-25,2015,5,25,2,Spring
20150501,2015-05-01,2015,5,1,2,Spring
20150522,2015-05-22,2015,5,22,2,Spring
20140226,2014-02-26,2014,2,26,1,Winter
20160201,2016-02-01,2016,2,1,1,Winter
20120421,2012-04-21,2012,4,21,2,Spring
20140106,2014-01-06,2014,1,6,1,Winter
20120400,2012-04-01,2012,4,0,2,Spring
20120917,2012-09-17,2012,9,17,3,Autumn
20240628,2024-06-28,2024,6,28,2,Summer
20120414,2012-04-14,2012,4,14,2,Spring
20140228,2014-02-28,2014,2,28,1,Winter
20150319,2015-03-19,2015,3,19,1,Spring
20120419,2012-04-19,2012,4,19,2,Spring
20111117,2011-11-17,2011,11,17,4,Autumn
20160718,2016-07-18,2016,7,18,3,Summer
20140124,2014-01-24,2014,1,24,1,Winter
20130403,2013-04-03,2013,4,3,2,Spring
20121009,2012-10-09,2012,10,9,4,Autumn
20130213,2013-02-13,2013,2,13,1,Winter
20140807,2014-08-07,2014,8,7,3,Summer
20220211,2022-02-11,2022,2,11,1,Winter
20120422,2012-04-22,2012,4,22,2,Spring
20120415,2012-04-15,2012,4,15,2,Spring
20200925,2020-09-25,2020,9,25,3,Autumn
20120517,2012-05-17,2012,5,17,2,Spring
20240710,2024-07-10,2024,7,10,3,Summer
20170607,2017-06-07,2017,6,7,2,Summer
20160714,2016-07-14,2016,7,14,3,Summer
20170825,2017-08-25,2017,8,25,3,Summer
20161013,2016-10-13,2016,10,13,4,Autumn
20160315,2016-03-15,2016,3,15,1,Spring
20210414,2021-04-14,2021,4,14,2,Spring
20171130,2017-11-30,2017,11,30,4,Autumn
20181004,2018-10-04,2018,10,4,4,Autumn
20250515,2025-05-15,2025,5,15,2,Spring
20211201,2021-12-01,2021,12,1,4,Winter
20141006,2014-10-06,2014,10,6,4,Autumn
20150121,2015-01-21,2015,1,21,1,Winter
20141124,2014-11-24,2014,11,24,4,Autumn
20150213,2015-02-13,2015,2,13,1,Winter
20190220,2019-02-20,2019,2,20,1,Winter
20140314,2014-03-14,2014,3,14,1,Spring
20220127,2022-01-27,2022,1,27,1,Winter
20250605,2025-06-05,2025,6,5,2,Summer
20101015,2010-10-15,2010,10,15,4,Autumn
20090204,2009-02-04,2009,2,4,1,Winter
20040414,2004-04-14,2004,4,14,2,Spring
20180926,2018-09-26,2018,9,26,3,Autumn
20040205,2004-02-05,2004,2,5,1,Winter
20240101,2024-01-01,2024,1,1,1,Winter
20100524,2010-05-24,2010,5,24,2,Spring
20100507,2010-05-07,2010,5,7,2,Spring
20160913,2016-09-13,2016,9,13,3,Autumn
20170626,2017-06-26,2017,6,26,2,Summer
20170306,2017-03-06,2017,3,6,1,Spring
20161115,2016-11-15,2016,11,15,4,Autumn
20170201,2017-02-01,2017,2,1,1,Winter
20161129,2016-11-29,2016,11,29,4,Autumn
20161101,2016-11-01,2016,11,1,4,Autumn
20160626,2016-06-26,2016,6,26,2,Summer
20231018,2023-10-18,2023,10,18,4,Autumn
20150716,2015-07-16,2015,7,16,3,Summer
20200205,2020-02-05,2020,2,5,1,Winter
20121016,2012-10-16,2012,10,16,4,Autumn
20160717,2016-07-17,2016,7,17,3,Summer
20111122,2011-11-22,2011,11,22,4,Autumn
20150728,2015-07-28,2015,7,28,3,Summer
20200206,2020-02-06,2020,2,6,1,Winter
20110415,2011-04-15,2011,4,15,2,Spring
20160407,2016-04-07,2016,4,7,2,Spring
20200525,2020-05-25,2020,5,25,2,Spring
20140725,2014-07-25,2014,7,25,3,Summer
20150514,2015-05-14,2015,5,14,2,Spring
20050801,2005-08-01,2005,8,1,3,Summer
20200326,2020-03-26,2020,3,26,1,Spring
20220602,2022-06-02,2022,6,2,2,Summer
20150900,2015-09-01,2015,9,0,3,Autumn
20130207,2013-02-07,2013,2,7,1,Winter
20101027,2010-10-27,2010,10,27,4,Autumn
20111028,2011-10-28,2011,10,28,4,Autumn
20141112,2014-11-12,2014,11,12,4,Autumn
20101228,2010-12-28,2010,12,28,4,Winter
20151006,2015-10-06,2015,10,6,4,Autumn
20161031,2016-10-31,2016,10,31,4,Autumn
20161019,2016-10-19,2016,10,19,4,Autumn
20170328,2017-03-28,2017,3,28,1,Spring
20161004,2016-10-04,2016,10,4,4,Autumn
20150530,2015-05-30,2015,5,30,2,Spring
20150919,2015-09-19,2015,9,19,3,Autumn
20150310,2015-03-10,2015,3,10,1,Spring
20141111,2014-11-11,2014,11,11,4,Autumn
20150326,2015-03-26,2015,3,26,1,Spring
20160114,2016-01-14,2016,1,14,1,Winter
20200904,2020-09-04,2020,9,4,3,Autumn
20140907,2014-09-07,2014,9,7,3,Autumn
20140630,2014-06-30,2014,6,30,2,Summer
20150116,2015-01-16,2015,1,16,1,Winter
20151022,2015-10-22,2015,10,22,4,Autumn
20150206,2015-02-06,2015,2,6,1,Winter
20070207,2007-02-07,2007,2,7,1,Winter
20130621,2013-06-21,2013,6,21,2,Summer
19960200,1996-02-01,1996,2,0,1,Winter
20070122,2007-01-22,2007,1,22,1,Winter
20081124,2008-11-24,2008,11,24,4,Autumn
19960310,1996-03-10,1996,3,10,1,Spring
19990121,1999-01-21,1999,1,21,1,Winter
20210606,2021-06-06,2021,6,6,2,Summer
20210917,2021-09-17,2021,9,17,3,Autumn
20160805,2016-08-05,2016,8,5,3,Summer
20110412,2011-04-12,2011,4,12,2,Spring
20170214,2017-02-14,2017,2,14,1,Winter
20211216,2021-12-16,2021,12,16,4,Winter
20110909,2011-09-09,2011,9,9,3,Autumn
20140615,2014-06-15,2014,6,15,2,Summer
20191210,2019-12-10,2019,12,10,4,Winter
20210716,2021-07-16,2021,7,16,3,Summer
20231223,2023-12-23,2023,12,23,4,Winter
20201001,2020-10-01,2020,10,1,4,Autumn
20210708,2021-07-08,2021,7,8,3,Summer
20190317,2019-03-17,2019,3,17,1,Spring
20230205,2023-02-05,2023,2,5,1,Winter
20230125,2023-01-25,2023,1,25,1,Winter
20230723,2023-07-23,2023,7,23,3,Summer
20221025,2022-10-25,2022,10,25,4,Autumn
20200802,2020-08-02,2020,8,2,3,Summer
20230610,2023-06-10,2023,6,10,2,Summer
20230522,2023-05-22,2023,5,22,2,Spring
20200331,2020-03-31,2020,3,31,1,Spring
20231225,2023-12-25,2023,12,25,4,Winter
20220118,2022-01-18,2022,1,18,1,Winter
20161122,2016-11-22,2016,11,22,4,Autumn
20160823,2016-08-23,2016,8,23,3,Summer
20160712,2016-07-12,2016,7,12,3,Summer
20160726,2016-07-26,2016,7,26,3,Summer
20160920,2016-09-20,2016,9,20,3,Autumn
20200709,2020-07-09,2020,7,9,3,Summer
20180314,2018-03-14,2018,3,14,1,Spring
20200806,2020-08-06,2020,8,6,3,Summer
20200821,2020-08-21,2020,8,21,3,Summer
20120210,2012-02-10,2012,2,10,1,Winter
20210501,2021-05-01,2021,5,1,2,Spring
20120211,2012-02-11,2012,2,11,1,Winter
20210815,2021-08-15,2021,8,15,3,Summer
20170427,2017-04-27,2017,4,27,2,Spring
20171221,2017-12-21,2017,12,21,4,Winter
20181218,2018-12-18,2018,12,18,4,Winter
20190104,2019-01-04,2019,1,4,1,Winter
20160501,2016-05-01,2016,5,1,2,Spring
20220315,2022-03-15,2022,3,15,1,Spring
20151228,2015-12-28,2015,12,28,4,Winter
20220511,2022-05-11,2022,5,11,2,Spring
20160203,2016-02-03,2016,2,3,1,Winter
20160523,2016-05-23,2016,5,23,2,Spring
20180711,2018-07-11,2018,7,11,3,Summer
20170112,2017-01-12,2017,1,12,1,Winter
20161015,2016-10-15,2016,10,15,4,Autumn
20220902,2022-09-02,2022,9,2,3,Autumn
20141026,2014-10-26,2014,10,26,4,Autumn
20200523,2020-05-23,2020,5,23,2,Spring
20181109,2018-11-09,2018,11,9,4,Autumn
20131224,2013-12-24,2013,12,24,4,Winter
20160205,2016-02-05,2016,2,5,1,Winter
20130402,2013-04-02,2013,4,2,2,Spring
20110201,2011-02-01,2011,2,1,1,Winter
20211001,2021-10-01,2021,10,1,4,Autumn
20161110,2016-11-10,2016,11,10,4,Autumn
20130321,2013-03-21,2013,3,21,1,Spring
20250428,2025-04-28,2025,4,28,2,Spring
20120215,2012-02-15,2012,2,15,1,Winter
20120223,2012-02-23,2012,2,23,1,Winter
20140605,2014-06-05,2014,6,5,2,Summer
20230626,2023-06-26,2023,6,26,2,Summer
20230706,2023-07-06,2023,7,6,3,Summer
20231229,2023-12-29,2023,12,29,4,Winter
20221003,2022-10-03,2022,10,3,4,Autumn
20171115,2017-11-15,2017,11,15,4,Autumn
20071221,2007-12-21,2007,12,21,4,Winter
20181219,2018-12-19,2018,12,19,4,Winter
20200323,2020-03-23,2020,3,23,1,Spring
20160825,2016-08-25,2016,8,25,3,Summer
20170220,2017-02-20,2017,2,20,1,Winter
20181128,2018-11-28,2018,11,28,4,Autumn
20230601,2023-06-01,2023,6,1,2,Summer
20250103,2025-01-03,2025,1,3,1,Winter
20220613,2022-06-13,2022,6,13,2,Summer
20150602,2015-06-02,2015,6,2,2,Summer
20060100,2006-01-01,2006,1,0,1,Winter
20060127,2006-01-27,2006,1,27,1,Winter
20111221,2011-12-21,2011,12,21,4,Winter
20050419,2005-04-19,2005,4,19,2,Spring
20220213,2022-02-13,2022,2,13,1,Winter
20130716,2013-07-16,2013,7,16,3,Summer
20150421,2015-04-21,2015,4,21,2,Spring
20180108,2018-01-08,2018,1,8,1,Winter
20180112,2018-01-12,2018,1,12,1,Winter
20171204,2017-12-04,2017,12,4,4,Winter
20160527,2016-05-27,2016,5,27,2,Spring
20181022,2018-10-22,2018,10,22,4,Autumn
20160524,2016-05-24,2016,5,24,2,Spring
20160512,2016-05-12,2016,5,12,2,Spring
20201222,2020-12-22,2020,12,22,4,Winter
20230303,2023-03-03,2023,3,3,1,Spring
20130805,2013-08-05,2013,8,5,3,Summer
20200310,2020-03-10,2020,3,10,1,Spring
20230414,2023-04-14,2023,4,14,2,Spring
20180101,2018-01-01,2018,1,1,1,Winter
20230419,2023-04-19,2023,4,19,2,Spring
20240906,2024-09-06,2024,9,6,3,Autumn
20240828,2024-08-28,2024,8,28,3,Summer
20190719,2019-07-19,2019,7,19,3,Summer
20190905,2019-09-05,2019,9,5,3,Autumn
20230914,2023-09-14,2023,9,14,3,Autumn
20200123,2020-01-23,2020,1,23,1,Winter
20180326,2018-03-26,2018,3,26,1,Spring
20210617,2021-06-17,2021,6,17,2,Summer
20191003,2019-10-03,2019,10,3,4,Autumn
20180219,2018-02-19,2018,2,19,1,Winter
20220601,2022-06-01,2022,6,1,2,Summer
20230405,2023-04-05,2023,4,5,2,Spring
20211217,2021-12-17,2021,12,17,4,Winter
20190708,2019-07-08,2019,7,8,3,Summer
20190723,2019-07-23,2019,7,23,3,Summer
20241218,2024-12-18,2024,12,18,4,Winter
20190328,2019-03-28,2019,3,28,1,Spring
20181001,2018-10-01,2018,10,1,4,Autumn
20181121,2018-11-21,2018,11,21,4,Autumn
20210513,2021-05-13,2021,5,13,2,Spring
20220927,2022-09-27,2022,9,27,3,Autumn
20221109,2022-11-09,2022,11,9,4,Autumn
20241217,2024-12-17,2024,12,17,4,Winter
20170801,2017-08-01,2017,8,1,3,Summer
20200420,2020-04-20,2020,4,20,2,Spring
20220512,2022-05-12,2022,5,12,2,Spring
20220928,2022-09-28,2022,9,28,3,Autumn
20170124,2017-01-24,2017,1,24,1,Winter
20220804,2022-08-04,2022,8,4,3,Summer
20220428,2022-04-28,2022,4,28,2,Spring
20230926,2023-09-26,2023,9,26,3,Autumn
20191220,2019-12-20,2019,12,20,4,Winter
20160622,2016-06-22,2016,6,22,2,Summer
20191005,2019-10-05,2019,10,5,4,Autumn
20170727,2017-07-27,2017,7,27,3,Summer
20150225,2015-02-25,2015,2,25,1,Winter
20160217,2016-02-17,2016,2,17,1,Winter
20121201,2012-12-01,2012,12,1,4,Winter
20161206,2016-12-06,2016,12,6,4,Winter
20090417,2009-04-17,2009,4,17,2,Spring
20130909,2013-09-09,2013,9,9,3,Autumn
20120901,2012-09-01,2012,9,1,3,Autumn
20121206,2012-12-06,2012,12,6,4,Winter
20121211,2012-12-11,2012,12,11,4,Winter
20110809,2011-08-09,2011,8,9,3,Summer
20101206,2010-12-06,2010,12,6,4,Winter
20131210,2013-12-10,2013,12,10,4,Winter
20100222,2010-02-22,2010,2,22,1,Winter
20120117,2012-01-17,2012,1,17,1,Winter
20171205,2017-12-05,2017,12,5,4,Winter
20110905,2011-09-05,2011,9,5,3,Autumn
20131025,2013-10-25,2013,10,25,4,Autumn
20130722,2013-07-22,2013,7,22,3,Summer
20140429,2014-04-29,2014,4,29,2,Spring
20120705,2012-07-05,2012,7,5,3,Summer
20181105,2018-11-05,2018,11,5,4,Autumn
20190326,2019-03-26,2019,3,26,1,Spring
20130124,2013-01-24,2013,1,24,1,Winter
20130723,2013-07-23,2013,7,23,3,Summer
20111114,2011-11-14,2011,11,14,4,Autumn
20130204,2013-02-04,2013,2,4,1,Winter
20120221,2012-02-21,2012,2,21,1,Winter
20121210,2012-12-10,2012,12,10,4,Winter
20181230,2018-12-30,2018,12,30,4,Winter
20120224,2012-02-24,2012,2,24,1,Winter
20060915,2006-09-15,2006,9,15,3,Autumn
20120208,2012-02-08,2012,2,8,1,Winter
20210518,2021-05-18,2021,5,18,2,Spring
20190626,2019-06-26,2019,6,26,2,Summer
20230420,2023-04-20,2023,4,20,2,Spring
20060822,2006-08-22,2006,8,22,3,Summer
20191215,2019-12-15,2019,12,15,4,Winter
20210619,2021-06-19,2021,6,19,2,Summer
20090920,2009-09-20,2009,9,20,3,Autumn
20121200,2012-12-01,2012,12,0,4,Winter
20241121,2024-11-21,2024,11,21,4,Autumn
20191212,2019-12-12,2019,12,12,4,Winter
20151229,2015-12-29,2015,12,29,4,Winter
20120330,2012-03-30,2012,3,30,1,Spring
20240418,2024-04-18,2024,4,18,2,Spring
20121029,2012-10-29,2012,10,29,4,Autumn
20171016,2017-10-16,2017,10,16,4,Autumn
20231026,2023-10-26,2023,10,26,4,Autumn
20160101,2016-01-01,2016,1,1,1,Winter
20110213,2011-02-13,2011,2,13,1,Winter
20131203,2013-12-03,2013,12,3,4,Winter
20120507,2012-05-07,2012,5,7,2,Spring
20190427,2019-04-27,2019,4,27,2,Spring
20040519,2004-05-19,2004,5,19,2,Spring
20160311,2016-03-11,2016,3,11,1,Spring
20070622,2007-06-22,2007,6,22,2,Summer
20041100,2004-11-01,2004,11,0,4,Autumn
20210215,2021-02-15,2021,2,15,1,Winter
20120831,2012-08-31,2012,8,31,3,Summer
20140415,2014-04-15,2014,4,15,2,Spring
20160212,2016-02-12,2016,2,12,1,Winter
20121002,2012-10-02,2012,10,2,4,Autumn
20181213,2018-12-13,2018,12,13,4,Winter
20110813,2011-08-13,2011,8,13,3,Summer
20080711,2008-07-11,2008,7,11,3,Summer
20070414,2007-04-14,2007,4,14,2,Spring
20140311,2014-03-11,2014,3,11,1,Spring
20160702,2016-07-02,2016,7,2,3,Summer
20060721,2006-07-21,2006,7,21,3,Summer
20220616,2022-06-16,2022,6,16,2,Summer
20100127,2010-01-27,2010,1,27,1,Winter
20091201,2009-12-01,2009,12,1,4,Winter
20131112,2013-11-12,2013,11,12,4,Autumn
20160701,2016-07-01,2016,7,1,3,Summer
20150714,2015-07-14,2015,7,14,3,Summer
20101125,2010-11-25,2010,11,25,4,Autumn
20091213,2009-12-13,2009,12,13,4,Winter
20110104,2011-01-04,2011,1,4,1,Winter
20110117,2011-01-17,2011,1,17,1,Winter
20130118,2013-01-18,2013,1,18,1,Winter
20110125,2011-01-25,2011,1,25,1,Winter
20121224,2012-12-24,2012,12,24,4,Winter
20080830,2008-08-30,2008,8,30,3,Summer
20120413,2012-04-13,2012,4,13,2,Spring
20100601,2010-06-01,2010,6,1,2,Summer
20100514,2010-05-14,2010,5,14,2,Spring
20090407,2009-04-07,2009,4,7,2,Spring
20060918,2006-09-18,2006,9,18,3,Autumn
20201111,2020-11-11,2020,11,11,4,Autumn
20130426,2013-04-26,2013,4,26,2,Spring
20091024,2009-10-24,2009,10,24,4,Autumn
20070707,2007-07-07,2007,7,7,3,Summer
20111213,2011-12-13,2011,12,13,4,Winter
20100202,2010-02-02,2010,2,2,1,Winter
20140305,2014-03-05,2014,3,5,1,Spring
20100614,2010-06-14,2010,6,14,2,Summer
20130327,2013-03-27,2013,3,27,1,Spring
20050401,2005-04-01,2005,4,1,2,Spring
20190604,2019-06-04,2019,6,4,2,Summer
20150324,2015-03-24,2015,3,24,1,Spring
20150415,2015-04-15,2015,4,15,2,Spring
20150503,2015-05-03,2015,5,3,2,Spring
20170612,2017-06-12,2017,6,12,2,Summer
20170905,2017-09-05,2017,9,5,3,Autumn
20170725,2017-07-25,2017,7,25,3,Summer
20150305,2015-03-05,2015,3,5,1,Spring
20240719,2024-07-19,2024,7,19,3,Summer
20120504,2012-05-04,2012,5,4,2,Spring
20150915,2015-09-15,2015,9,15,3,Autumn
20130617,2013-06-17,2013,6,17,2,Summer
20130305,2013-03-05,2013,3,5,1,Spring
20240918,2024-09-18,2024,9,18,3,Autumn
20210526,2021-05-26,2021,5,26,2,Spring
20240921,2024-09-21,2024,9,21,3,Autumn
20120921,2012-09-21,2012,9,21,3,Autumn
20110205,2011-02-05,2011,2,5,1,Winter
20140930,2014-09-30,2014,9,30,3,Autumn
20211102,2021-11-02,2021,11,2,4,Autumn
20250215,2025-02-15,2025,2,15,1,Winter
20140917,2014-09-17,2014,9,17,3,Autumn
20230525,2023-05-25,2023,5,25,2,Spring
20140929,2014-09-29,2014,9,29,3,Autumn
20111130,2011-11-30,2011,11,30,4,Autumn
20110311,2011-03-11,2011,3,11,1,Spring
20111126,2011-11-26,2011,11,26,4,Autumn
20100416,2010-04-16,2010,4,16,2,Spring
20110526,2011-05-26,2011,5,26,2,Spring
20211110,2021-11-10,2021,11,10,4,Autumn
20131220,2013-12-20,2013,12,20,4,Winter
20131125,2013-11-25,2013,11,25,4,Autumn
20071101,2007-11-01,2007,11,1,4,Autumn
20071100,2007-11-01,2007,11,0,4,Autumn
20100719,2010-07-19,2010,7,19,3,Summer
20240000,2024-01-01,2024,0,0,0,Unknown
20141007,2014-10-07,2014,10,7,4,Autumn
20191031,2019-10-31,2019,10,31,4,Autumn
20150120,2015-01-20,2015,1,20,1,Winter
20160111,2016-01-11,2016,1,11,1,Winter
20210309,2021-03-09,2021,3,9,1,Spring
20111031,2011-10-31,2011,10,31,4,Autumn
20200130,2020-01-30,2020,1,30,1,Winter
20080418,2008-04-18,2008,4,18,2,Spring
20140509,2014-05-09,2014,5,9,2,Spring
20100713,2010-07-13,2010,7,13,3,Summer
20150110,2015-01-10,2015,1,10,1,Winter
20081024,2008-10-24,2008,10,24,4,Autumn
20100709,2010-07-09,2010,7,9,3,Summer
20110619,2011-06-19,2011,6,19,2,Summer
20111025,2011-10-25,2011,10,25,4,Autumn
20080600,2008-06-01,2008,6,0,2,Summer
20080901,2008-09-01,2008,9,1,3,Autumn
20100622,2010-06-22,2010,6,22,2,Summer
20051201,2005-12-01,2005,12,1,4,Winter
20091224,2009-12-24,2009,12,24,4,Winter
20110808,2011-08-08,2011,8,8,3,Summer
20110815,2011-08-15,2011,8,15,3,Summer
20110704,2011-07-04,2011,7,4,3,Summer
20110718,2011-07-18,2011,7,18,3,Summer
20111001,2011-10-01,2011,10,1,4,Autumn
20151005,2015-10-05,2015,10,5,4,Autumn
20191029,2019-10-29,2019,10,29,4,Autumn
20140107,2014-01-07,2014,1,7,1,Winter
20151109,2015-11-09,2015,11,9,4,Autumn
